agency	month	montly_spend
Department of Behavioral Health and Developmental Services	2007-05-01	895332.1030
Department of Behavioral Health and Developmental Services	2007-06-01	1423183.8080
Department of Behavioral Health and Developmental Services	2007-07-01	332190.1140
Department of Behavioral Health and Developmental Services	2007-08-01	718426.3390
Department of Behavioral Health and Developmental Services	2007-09-01	238050.9020
Department of Behavioral Health and Developmental Services	2007-10-01	338930.3170
Department of Behavioral Health and Developmental Services	2007-11-01	1110158.3780
Department of Behavioral Health and Developmental Services	2007-12-01	89592.3500
Department of Behavioral Health and Developmental Services	2008-01-01	395852.6500
Department of Behavioral Health and Developmental Services	2008-02-01	22145.4700
Department of Behavioral Health and Developmental Services	2008-03-01	416189.2500
Department of Behavioral Health and Developmental Services	2008-04-01	760756.8400
Department of Behavioral Health and Developmental Services	2008-05-01	340207.5164
Department of Behavioral Health and Developmental Services	2008-06-01	620972.3770
Department of Behavioral Health and Developmental Services	2008-07-01	23849354.9900
Department of Behavioral Health and Developmental Services	2008-08-01	354532.8000
Department of Behavioral Health and Developmental Services	2008-09-01	319420.2200
Department of Behavioral Health and Developmental Services	2008-10-01	758625.4200
Department of Behavioral Health and Developmental Services	2008-11-01	185941.7900
Department of Behavioral Health and Developmental Services	2008-12-01	1220861.6800
Department of Behavioral Health and Developmental Services	2009-01-01	1010729.5400
Department of Behavioral Health and Developmental Services	2009-02-01	3075020.9600
Department of Behavioral Health and Developmental Services	2009-03-01	507419.8700
Department of Behavioral Health and Developmental Services	2009-04-01	177118.1400
Department of Behavioral Health and Developmental Services	2009-05-01	685552.4700
Department of Behavioral Health and Developmental Services	2009-06-01	1154004.6300
Department of Behavioral Health and Developmental Services	2009-07-01	5839180.3700
Department of Behavioral Health and Developmental Services	2009-08-01	281212.9700
Department of Behavioral Health and Developmental Services	2009-09-01	766332.9700
Department of Behavioral Health and Developmental Services	2009-10-01	224595.3600
Department of Behavioral Health and Developmental Services	2009-11-01	1014911.2100
Department of Behavioral Health and Developmental Services	2009-12-01	5211047.6300
Department of Behavioral Health and Developmental Services	2010-01-01	117285562.3600
Department of Behavioral Health and Developmental Services	2010-02-01	1218072.5000
Department of Behavioral Health and Developmental Services	2010-03-01	558713.2200
Department of Behavioral Health and Developmental Services	2010-04-01	160064.1500
